framenumber,Timestamp,Pose-X,Pose-Y,Headrate,VelocityYaw,Standstill,Direction,CarSpeed,FrontWheelAngle
5319,2809468812,46.484000000000001762,-4.4930000000000003268,-1.0598828792572021484,0.11557629704475402832,0,1,0.78125,0.42267918586730957031
5320,2809488798,46.484000000000001762,-4.4930000000000003268,-1.0576233863830566406,0.11305378135422335106,0,1,0.78125,0.42267918586730957031
5321,2809508827,46.497999999999997556,-4.5179999999999997939,-1.0553476810455324486,0.11362051712638744638,0,1,0.78125,0.42267918586730957031
5322,2809528819,46.505000000000002558,-4.5309999999999996945,-1.053070068359375,0.11392620478977724674,0,1,0.78125,0.42267918586730957031
5323,2809548898,46.512000000000000455,-4.5430000000000001492,-1.0507088899612426758,0.11759442193995339743,0,1,0.78125,0.42267918586730957031
5324,2809568912,46.518999999999998352,-4.5560000000000000497,-1.0484050512313842773,0.11511135854194055883,0,1,0.78125,0.42267918586730957031
5325,2809568912,46.518999999999998352,-4.5560000000000000497,-1.0484050512313842773,0.11511195451021194458,0,1,0.78125,0.42572113871574401855
5326,2809588918,46.526000000000003354,-4.5680000000000005045,-1.0460934638977050781,0.11554470327297806931,0,1,0.78125,0.42572113871574401855
5327,2809608878,46.533000000000001251,-4.5800000000000000711,-1.0437773466110229492,0.11603794021453552043,0,1,0.78125,0.42572113871574401855
5328,2809628921,46.548000000000001819,-4.6050000000000004263,-1.041436314582824707,0.11680048037710134834,0,1,0.78125,0.42572113871574401855
5329,2809648909,46.548000000000001819,-4.6050000000000004263,-1.0391210317611694336,0.11583364126752419832,0,1,0.78125,0.42572113871574401855
5330,2809668886,46.554999999999999716,-4.6169999999999999929,-1.0367683172225952148,0.11777116376704305223,0,1,0.78125,0.42572113871574401855
5331,2809668886,46.554999999999999716,-4.6169999999999999929,-1.0367683172225952148,0.11829602718353271484,0,1,0.78125,0.42949730157852172852
5332,2809688921,46.561999999999997613,-4.6299999999999998934,-1.0344209671020507812,0.11716247170174362568,0,1,0.78125,0.42949730157852172852
5333,2809708897,46.569000000000002615,-4.6420000000000003482,-1.0320373773574829102,0.11932267443771880921,0,1,0.78125,0.42949730157852172852
5334,2809729045,46.576999999999998181,-4.6539999999999999147,-1.0296378135681152344,0.11909687261106192968,0,1,0.78125,0.42949730157852172852
5335,2809748917,46.584000000000003183,-4.6669999999999998153,-1.0272288322448730469,0.12122490555767850839,0,1,0.78125,0.42949730157852172852
5336,2809768894,46.599000000000003752,-4.6909999999999998366,-1.0247960090637207031,0.12178120744618030347,0,1,0.78125,0.42949730157852172852
5337,2809768894,46.599000000000003752,-4.6909999999999998366,-1.0247960090637207031,0.12181178480386734009,0,1,0.78125,0.43327352404594421387
5338,2809788908,46.599000000000003752,-4.6909999999999998366,-1.0223253965377809838,0.12344421534625468762,0,1,0.78125,0.43327352404594421387
5339,2809808817,46.61400000000000432,-4.7149999999999998579,-1.0198626518249511719,0.12370007096436737293,0,1,0.78125,0.43327352404594421387
5340,2809828826,46.61400000000000432,-4.7149999999999998579,-1.0173798799514770508,0.12408275643331106997,0,1,0.78125,0.43327352404594421387
5341,2809848808,46.628999999999997783,-4.7400000000000002132,-1.0148504972457885742,0.12658306003845845589,0,1,0.78125,0.43327352404594421387
5342,2809868827,46.637000000000000455,-4.7519999999999997797,-1.0123115777969360352,0.12682548822880959638,0,1,0.78125,0.43327352404594421387
5343,2809868827,46.637000000000000455,-4.7519999999999997797,-1.0123115777969360352,0.12758293747901916504,0,1,0.796875,0.43663012981414794922
5344,2809888822,46.643999999999998352,-4.7640000000000002345,-1.0097712278366088867,0.12704926033144028907,0,1,0.796875,0.43663012981414794922
5345,2809908797,46.652000000000001023,-4.775999999999999801,-1.0071829557418823242,0.12957557420408322146,0,1,0.796875,0.43663012981414794922
5346,2809928822,46.667000000000001592,-4.7999999999999998224,-1.0045830011367800072,0.12983543596017674271,0,1,0.796875,0.43663012981414794922
5347,2809948836,46.667000000000001592,-4.7999999999999998224,-1.0019769668579101562,0.13021056654689860954,0,1,0.796875,0.43663012981414794922
5348,2809968787,46.682999999999999829,-4.8239999999999998437,-0.99936008453369140625,0.13116547161639766084,0,1,0.796875,0.43663012981414794922
5349,2809968787,46.682999999999999829,-4.8239999999999998437,-0.99936008453369140625,0.13109868764877319336,0,1,0.82812494039535522461,0.43904271721839904785
5350,2809988852,46.682999999999999829,-4.8239999999999998437,-0.99668550491333007812,0.13329576976632584451,0,1,0.82812494039535522461,0.43904271721839904785
5351,2810008805,46.698000000000000398,-4.847999999999999865,-0.99403941631317138672,0.1326160777907428312,0,1,0.82812494039535522461,0.43904271721839904785
5352,2810028816,46.70600000000000307,-4.8600000000000003197,-0.99136674404144287109,0.13356015550090030719,0,1,0.82812494039535522461,0.43904271721839904785
5353,2810048833,46.70600000000000307,-4.8600000000000003197,-0.98862820863723754883,0.13681048130116013617,0,1,0.82812494039535522461,0.43904271721839904785
5354,2810068891,46.722000000000001307,-4.8840000000000003411,-0.98588097095489501953,0.13696468652620047424,0,1,0.82812494039535522461,0.43904271721839904785
5355,2810068891,46.722000000000001307,-4.8840000000000003411,-0.98588097095489501953,0.13660450279712677002,0,1,0.84375,0.44051122665405273438
5356,2810089125,46.737999999999999545,-4.9080000000000003624,-0.98310661315917957648,0.13711365996418564683,0,1,0.84375,0.44051122665405273438
5357,2810108908,46.737999999999999545,-4.9080000000000003624,-0.98038953542709361688,0.13734406976121832367,0,1,0.84375,0.44051122665405273438
5358,2810128901,46.753999999999997783,-4.9320000000000003837,-0.97760063409805286749,0.13949388931328601804,0,1,0.84375,0.44051122665405273438
5359,2810148892,46.762000000000000455,-4.9430000000000005045,-0.97480469942092895508,0.13985967070801980094,0,1,0.84375,0.44051122665405273438
5360,2810168902,46.770000000000003126,-4.9550000000000000711,-0.97192579507827758789,0.14387328049232220306,0,1,0.84375,0.44051122665405273438
5361,2810168902,46.770000000000003126,-4.9550000000000000711,-0.97192579507827758789,0.14436569809913635254,0,1,0.890625,0.44135037064552307129
5362,2810188833,46.777999999999998693,-4.9670000000000005258,-0.96906036138534545898,0.1437676831534859534,0,1,0.890625,0.44135037064552307129
5363,2810208797,46.794000000000004036,-4.9910000000000005471,-0.96618288755416870117,0.14413313119498888382,0,1,0.890625,0.44135037064552307129
5364,2810228834,46.794000000000004036,-4.9910000000000005471,-0.96328276395797729492,0.1447384137441436458,0,1,0.890625,0.44135037064552307129
5365,2810248820,46.810000000000002274,-5.0140000000000002345,-0.96035176515579223633,0.14665259692710189143,0,1,0.890625,0.44135037064552307129
5366,2810268912,46.81799999999999784,-5.025999999999999801,-0.95738643407821655273,0.14758765068563028944,0,1,0.890625,0.44135037064552307129
5367,2810268912,46.81799999999999784,-5.025999999999999801,-0.95738643407821655273,0.14821313321590423584,0,1,0.90625,0.44135037064552307129
5368,2810289063,46.835000000000000853,-5.0490000000000003766,-0.95436090230941772461,0.15014300872407465581,0,1,0.90625,0.44135037064552307129
5369,2810308902,46.835000000000000853,-5.0490000000000003766,-0.95139813423156738281,0.14934059568780391758,0,1,0.90625,0.44135037064552307129
5370,2810328888,46.852000000000003865,-5.0720000000000000639,-0.9483623504638671875,0.15189551524568173368,0,1,0.90625,0.44135037064552307129
5371,2810348928,46.859999999999999432,-5.0840000000000005187,-0.94531041383743297235,0.15229224682806019597,0,1,0.90625,0.44135037064552307129
5372,2810368918,46.868000000000002103,-5.0960000000000000853,-0.94224601984024047852,0.15329634803363595408,0,1,0.90625,0.44135037064552307129
5373,2810368918,46.868000000000002103,-5.0960000000000000853,-0.94224601984024047852,0.15398427844047546387,0,1,0.953125,0.44197976589202880859
5374,2810389028,46.88499999999999801,-5.1189999999999997726,-0.93913346529006958008,0.15477645699507203148,0,1,0.953125,0.44197976589202880859
5375,2810408922,46.893999999999998352,-5.1299999999999998934,-0.93605017662048339844,0.15498585852951551889,0,1,0.953125,0.44197976589202880859
5376,2810428919,46.911000000000001364,-5.153000000000000469,-0.93293714523315429688,0.15567492060454576897,0,1,0.953125,0.44197976589202880859
5377,2810448894,46.911000000000001364,-5.153000000000000469,-0.92982208728790283203,0.15594783205263904047,0,1,0.953125,0.44197976589202880859
5378,2810468920,46.928000000000004377,-5.1760000000000001563,-0.92660593986511241571,0.16059859296866710321,0,1,0.953125,0.44197976589202880859
5379,2810468920,46.928000000000004377,-5.1760000000000001563,-0.92660593986511241571,0.16187813878059387207,0,1,0.984375,0.4487978816032409668
5380,2810488993,46.935999999999999943,-5.1879999999999997229,-0.9234104156494140625,0.15919514849291296898,0,1,0.984375,0.4487978816032409668
5381,2810508907,46.954000000000000625,-5.2099999999999999645,-0.92018127441406261102,0.16215432536665475016,0,1,0.984375,0.4487978816032409668
5382,2810528932,46.962000000000003297,-5.2220000000000004192,-0.91691309213638294562,0.16320510749959768471,0,1,0.984375,0.4487978816032409668
5383,2810548931,46.971000000000003638,-5.23300000000000054,-0.91360569000244140625,0.16537837561586332669,0,1,0.984375,0.4487978816032409668
5384,2810568899,46.98900000000000432,-5.2560000000000002274,-0.91024172306060791016,0.16846789572483453212,0,1,0.984375,0.4487978816032409668
5385,2810568899,46.98900000000000432,-5.2560000000000002274,-0.91024172306060791016,0.16758297383785247803,0,1,1.015625,0.45865792036056518555
5386,2810588972,46.996999999999999886,-5.2670000000000003482,-0.90685951709747303351,0.16849529034697183216,0,1,1.015625,0.45865792036056518555
5387,2810608909,47.015000000000000568,-5.2900000000000000355,-0.90344190597534179688,0.17142053077851970855,0,1,1.015625,0.45865792036056518555
5388,2810628923,47.024000000000000909,-5.3010000000000001563,-0.90001922845840454102,0.17101416593071128158,0,1,1.015625,0.45865792036056518555
5389,2810648956,47.033000000000001251,-5.3120000000000002771,-0.89649856090545654297,0.175743401035691027,0,1,1.015625,0.45865792036056518555
5390,2810668931,47.051000000000001933,-5.3340000000000005187,-0.89299857616424560547,0.17521825988540362662,0,1,1.015625,0.45865792036056518555
5391,2810668931,47.051000000000001933,-5.3340000000000005187,-0.89299857616424560547,0.17567582428455352783,0,1,1.0625,0.46600055694580078125
5392,2810688944,47.060000000000002274,-5.3449999999999997513,-0.88940882682800304071,0.1793708757429009204,0,1,1.0625,0.46600055694580078125
5393,2810708931,47.078000000000002956,-5.3680000000000003268,-0.88579356670379638672,0.18088057858640832487,0,1,1.0625,0.46600055694580078125
5394,2810728930,47.087000000000003297,-5.3790000000000004476,-0.88213264942169200555,0.18305501685606742623,0,1,1.0625,0.46600055694580078125
5395,2810748931,47.096000000000003638,-5.3899999999999996803,-0.87846851348876953125,0.18319763676427996968,0,1,1.0625,0.46600055694580078125
5396,2810768929,47.11400000000000432,-5.4119999999999999218,-0.87480312585830688477,0.1832877102941617431,0,1,1.0625,0.46600055694580078125
5397,2810768929,47.11400000000000432,-5.4119999999999999218,-0.87480312585830688477,0.18476372957229614258,0,1,1.078125,0.47040608525276184082
5398,2810789358,47.133000000000002672,-5.4329999999999998295,-0.87103033065795898438,0.18467840816231340106,0,1,1.078125,0.47040608525276184082
5399,2810808899,47.142000000000003013,-5.4439999999999999503,-0.86745101213455200195,0.1831696700991240212,0,1,1.078125,0.47040608525276184082
5400,2810828953,47.151000000000003354,-5.4550000000000000711,-0.86371570825576782227,0.18626228576763637079,0,1,1.078125,0.47040608525276184082
5401,2810848927,47.160000000000003695,-5.4660000000000001918,-0.86002188920974731445,0.18493136307302032728,0,1,1.078125,0.47040608525276184082
5402,2810868906,47.179000000000002046,-5.4880000000000004334,-0.85632520914077758789,0.18502828314578939617,0,1,1.078125,0.47040608525276184082
5403,2810868906,47.179000000000002046,-5.4880000000000004334,-0.85632520914077758789,0.18509539961814880371,0,1,1.09375,0.47334313392639160156
5404,2810889101,47.198000000000000398,-5.5090000000000003411,-0.85258787870407104492,0.1850621657195614389,0,1,1.09375,0.47334313392639160156
5405,2810908929,47.207000000000000739,-5.5200000000000004619,-0.84891343116760253906,0.18531609524251091425,0,1,1.09375,0.47334313392639160156
5406,2810928910,47.225999999999999091,-5.5419999999999998153,-0.84520179033279430048,0.18575851232712825567,0,1,1.09375,0.47334313392639160156
5407,2810948939,47.225999999999999091,-5.5419999999999998153,-0.84150785207748424188,0.18442949000499569978,0,1,1.09375,0.47334313392639160156
5408,2810968912,47.244999999999997442,-5.5629999999999997229,-0.83775991201400756836,0.18765033112084128497,0,1,1.09375,0.47334313392639160156
5409,2810968912,47.244999999999997442,-5.5629999999999997229,-0.83775991201400756836,0.18761613965034484863,0,1,1.09375,0.47659486532211303711
5410,2810989078,47.265000000000000568,-5.5840000000000005187,-0.83400779962539672852,0.18606131055295249688,0,1,1.09375,0.47659486532211303711
5411,2811008924,47.274000000000000909,-5.5949999999999997513,-0.83025717735290516242,0.18898630819769501876,0,1,1.09375,0.47659486532211303711
5412,2811028931,47.292999999999999261,-5.6160000000000005471,-0.82651907205581665039,0.18683987089961628936,0,1,1.09375,0.47659486532211303711
5413,2811048908,47.313000000000002387,-5.6370000000000004547,-0.82274049520492553711,0.18914636085954414368,0,1,1.09375,0.47659486532211303711
5414,2811068941,47.313000000000002387,-5.6370000000000004547,-0.81894361972808826788,0.18953104761329597761,0,1,1.09375,0.47659486532211303711
5415,2811068941,47.313000000000002387,-5.6370000000000004547,-0.81894361972808826788,0.18874381482601165771,0,1,1.109375,0.47953188419342041016
5416,2811089043,47.332000000000000739,-5.6580000000000003624,-0.81513035297393798828,0.18969588867527564791,0,1,1.109375,0.47953188419342041016
5417,2811108907,47.341999999999998749,-5.6680000000000001492,-0.81130266189575195312,0.19269487908709401203,0,1,1.109375,0.47953188419342041016
5418,2811128935,47.362000000000001876,-5.6890000000000000568,-0.80744588375091552734,0.19256931020753073613,0,1,1.109375,0.47953188419342041016
5419,2811148932,47.381999999999997897,-5.7090000000000005187,-0.80358207225799571649,0.19321955757963305,0,1,1.109375,0.47953188419342041016
5420,2811168905,47.392000000000003013,-5.7199999999999997513,-0.79972612857818592413,0.19305781203672811586,0,1,1.109375,0.47953188419342041016
5421,2811168905,47.392000000000003013,-5.7199999999999997513,-0.79972612857818592413,0.1931219249963760376,0,1,1.109375,0.47984656691551208496
5422,2811189012,47.402000000000001023,-5.7300000000000004263,-0.79588186740875244141,0.19119019095009667786,0,1,1.109375,0.47984656691551208496
5423,2811208919,47.411999999999999034,-5.7400000000000002132,-0.79206693172454822882,0.19163790044728498674,0,1,1.109375,0.47984656691551208496
5424,2811228920,47.43200000000000216,-5.7599999999999997868,-0.78823304176330566406,0.1916849138164429811,0,1,1.109375,0.47984656691551208496
5425,2811248950,47.451999999999998181,-5.7809999999999996945,-0.78443670272827148438,0.18953265277255015864,0,1,1.109375,0.47984656691551208496
5426,2811268920,47.462000000000003297,-5.7910000000000003695,-0.78069335222244262695,0.1874486983389513084,0,1,1.109375,0.47984656691551208496
5427,2811268920,47.462000000000003297,-5.7910000000000003695,-0.78069335222244262695,0.18748344480991363525,0,1,1.109375,0.47984656691551208496
5428,2811288988,47.472000000000001307,-5.8010000000000001563,-0.77694952487945556641,0.18655707310081029449,0,1,1.109375,0.47984656691551208496
5429,2811308937,47.493000000000002103,-5.82099999999999973,-0.77327191829681396484,0.18435042270999058012,0,1,1.109375,0.47984656691551208496
5430,2811328923,47.503000000000000114,-5.831000000000000405,-0.76959317922592163086,0.18406579960433974708,0,1,1.109375,0.47984656691551208496
5431,2811348926,47.524000000000000909,-5.8509999999999999787,-0.76595979928970325812,0.18164175054833084366,0,1,1.109375,0.47984656691551208496
5432,2811368926,47.53399999999999892,-5.8600000000000003197,-0.76231360435485839844,0.18230974674224853516,0,1,1.109375,0.47984656691551208496
5433,2811368926,47.53399999999999892,-5.8600000000000003197,-0.76231360435485839844,0.18237565457820892334,0,1,1.109375,0.47984656691551208496
5434,2811388960,47.554999999999999716,-5.8799999999999998934,-0.75867199897766113281,0.181771257721736329,0,1,1.109375,0.47984656691551208496
5435,2811408896,47.554999999999999716,-5.8799999999999998934,-0.75506663322448741571,0.18084699805245929571,0,1,1.109375,0.47984656691551208496
5436,2811428944,47.576000000000000512,-5.9000000000000003553,-0.75146013498306274414,0.17989316846690744933,0,1,1.109375,0.47984656691551208496
5437,2811448928,47.597000000000001307,-5.9190000000000004832,-0.74780762195587147101,0.18277186885464183352,0,1,1.109375,0.47984656691551208496
5438,2811468899,47.606999999999999318,-5.92900000000000027,-0.74421787261962890625,0.17974810155939491274,0,1,1.109375,0.47984656691551208496
5439,2811468899,47.606999999999999318,-5.92900000000000027,-0.74421787261962890625,0.1787935793399810791,0,1,1.078125,0.47984656691551208496
5440,2811488949,47.618000000000002103,-5.9390000000000000568,-0.74064111709594726562,0.17839179669235116776,0,1,1.078125,0.47984656691551208496
5441,2811508914,47.628000000000000114,-5.9480000000000003979,-0.73709082603454600946,0.17782574812929463626,0,1,1.078125,0.47984656691551208496
5442,2811528907,47.649000000000000909,-5.9670000000000005258,-0.73358386754989612921,0.17540931749360566538,0,1,1.078125,0.47984656691551208496
5443,2811548960,47.670999999999999375,-5.9870000000000000995,-0.73010540008544932977,0.17346369443210601924,0,1,1.078125,0.47984656691551208496
5444,2811568912,47.670999999999999375,-5.9870000000000000995,-0.72666972875595092773,0.17219683888824635631,0,1,1.078125,0.47984656691551208496
5445,2811568912,47.670999999999999375,-5.9870000000000000995,-0.72666972875595092773,0.1722927391529083252,0,1,1.046875,0.47984656691551208496
5446,2811588923,47.692000000000000171,-6.0060000000000002274,-0.72322273254394542352,0.17225507031160938731,0,1,1.046875,0.47984656691551208496
5447,2811608931,47.703000000000002956,-6.0150000000000005684,-0.71982336044311523438,0.16990064478359048761,0,1,1.046875,0.47984656691551208496
5448,2811628937,47.724000000000003752,-6.0339999999999998082,-0.71643829345703136102,0.16920258852764091806,0,1,1.046875,0.47984656691551208496
5449,2811648908,47.724000000000003752,-6.0339999999999998082,-0.71310943365097045898,0.16668468309352515999,0,1,1.046875,0.47984656691551208496
5450,2811668936,47.746000000000002217,-6.0520000000000004903,-0.70980691909790050165,0.16489487482874318203,0,1,1.046875,0.47984656691551208496
5451,2811668936,47.746000000000002217,-6.0520000000000004903,-0.70980691909790050165,0.16473054885864257812,0,1,1,0.47984656691551208496
5452,2811688929,47.756999999999997897,-6.0620000000000002771,-0.7065486907958984375,0.16296845405901830284,0,1,1,0.47984656691551208496
5453,2811708913,47.779000000000003467,-6.0800000000000000711,-0.70330369472503662109,0.16237970730893799831,0,1,1,0.47984656691551208496
5454,2811728936,47.779000000000003467,-6.0800000000000000711,-0.70005255937576293945,0.16237004191548129461,0,1,1,0.47984656691551208496
5455,2811748932,47.801000000000001933,-6.099000000000000199,-0.69686758518218994141,0.15928056579180827068,0,1,1,0.47984656691551208496
5456,2811768915,47.811999999999997613,-6.10800000000000054,-0.69373613595962524414,0.15670566094003388069,0,1,1,0.47984656691551208496
5457,2811768915,47.811999999999997613,-6.10800000000000054,-0.69373613595962524414,0.15670402348041534424,0,1,0.953125,0.47984656691551208496
5458,2811788966,47.823000000000000398,-6.1169999999999999929,-0.69062274694442749023,0.15527350332640535435,0,1,0.953125,0.47984656691551208496
5459,2811808923,47.834000000000003183,-6.126000000000000334,-0.68756908178329467773,0.15301223436051575311,0,1,0.953125,0.47984656691551208496
5460,2811828917,47.856000000000001648,-6.1440000000000001279,-0.68452090024948120117,0.15245481313461423101,0,1,0.953125,0.47984656691551208496
5461,2811848957,47.856000000000001648,-6.1440000000000001279,-0.68151348829269398077,0.15007045692550446958,0,1,0.953125,0.47984656691551208496
5462,2811868934,47.878000000000000114,-6.1619999999999999218,-0.67852342128753662109,0.14967547705648850953,0,1,0.953125,0.47984656691551208496
5463,2811868934,47.878000000000000114,-6.1619999999999999218,-0.67852342128753662109,0.14993783831596374512,0,1,0.90625,0.47984656691551208496
5464,2811888921,47.889000000000002899,-6.1710000000000002629,-0.67555254697799682617,0.14864033169258994427,0,1,0.90625,0.47984656691551208496
5465,2811908938,47.899999999999998579,-6.1799999999999997158,-0.6726603507995606579,0.1444869949760843042,0,1,0.90625,0.47984656691551208496
5466,2811928909,47.911000000000001364,-6.1890000000000000568,-0.66981154680252064093,0.14264703805717265928,0,1,0.90625,0.47984656691551208496
5467,2811948917,47.933999999999997499,-6.2069999999999998508,-0.66693449020385742188,0.14379531180844315474,0,1,0.90625,0.47984656691551208496
5468,2811968916,47.933999999999997499,-6.2069999999999998508,-0.66413348913192749023,0.14005705644931903953,0,1,0.90625,0.47984656691551208496
5469,2811968916,47.933999999999997499,-6.2069999999999998508,-0.66413348913192749023,0.14018659293651580811,0,1,0.875,0.47984656691551208496
5470,2811988931,47.95600000000000307,-6.224000000000000199,-0.6613032221794128418,0.14140729215661496099,0,1,0.875,0.47984656691551208496
5471,2812008892,47.95600000000000307,-6.224000000000000199,-0.65853488445281982422,0.13868732661655316929,0,1,0.875,0.47984656691551208496
5472,2812028936,47.978999999999999204,-6.2419999999999999929,-0.65577942132949817999,0.13747072058079889967,0,1,0.875,0.47984656691551208496
5473,2812048932,47.99000000000000199,-6.251000000000000334,-0.65300220251083362921,0.1388887186769629245,0,1,0.875,0.47984656691551208496
5474,2812068889,48.002000000000002444,-6.2590000000000003411,-0.65029126405715931281,0.13583897648315459983,0,1,0.875,0.47984656691551208496
5475,2812068889,48.002000000000002444,-6.2590000000000003411,-0.65029126405715931281,0.13547681272029876709,0,1,0.82812494039535522461,0.47984656691551208496
5476,2812088943,48.012999999999998124,-6.2679999999999997939,-0.64758181571960449219,0.13510762628677230879,0,1,0.82812494039535522461,0.47984656691551208496
5477,2812108902,48.012999999999998124,-6.2679999999999997939,-0.64489352703094493524,0.13469055006060765001,0,1,0.82812494039535522461,0.47984656691551208496
5478,2812128896,48.036000000000001364,-6.2850000000000001421,-0.64218771457672119141,0.13533122207780498569,0,1,0.82812494039535522461,0.47984656691551208496
